,Song,x,y,z,danceable_ML,not_danceable_ML,female,male,voice,instrumental,tonal,atonal,spectral_complexity.mean
143,0144_Jump - 2015 Remaster - Van Halen,2.4717495,-12.865387,-15.409722,0.40160686,0.6149786,0.22921342,0.77201957,0.98763007,0.014669313,0.9867275,0.050268896,19.73859214782715
144,0145_Kickstart My Heart - Mötley Crüe,-3.5961962,-21.397512,-14.628215,0.15499933,0.8426898,0.17979991,0.81895864,0.91369367,0.11595381,1.0,9.008718e-06,37.85073471069336
145,0146_Don't Stop Believin' - Journey,8.668624,-18.045973,-14.491566,0.032693487,0.96400803,0.53543335,0.4668953,0.6088069,0.38280535,0.405277,0.61314744,16.230472564697266
146,0147_Born in the U.S.A. - Bruce Springsteen,-3.408183,-22.019611,-13.127183,0.11881676,0.8806292,0.12706488,0.87262154,0.998442,0.0037264824,0.9998234,0.017003179,32.66511917114258
147,0148_Personal Jesus - Original Single Version - Depeche Mode,4.1028547,-10.6687975,-9.202228,0.338127,0.74183226,0.26820493,0.7315679,0.9199528,0.057691466,0.99687433,0.020794576,18.94740867614746
148,0149_London Calling - Remastered - The Clash,9.560219,-11.841426,-10.766112,0.43776408,0.52036905,0.3656242,0.63528216,0.85440886,0.15127206,0.5541399,0.519238,24.48646545410156
149,0150_Carry on Wayward Son - Kansas,10.6123295,-3.3325884,-11.012726,0.15010726,0.83105147,0.13112216,0.8692307,0.99693036,0.0039030996,0.25035563,0.753819,17.74555206298828
150,0151_Have You Ever Seen The Rain - Creedence Clearwater Revival,8.122045,-6.192512,-12.20247,0.008725872,0.99258864,0.24040355,0.7605819,0.96618956,0.039270986,0.4327686,0.6351822,17.120649337768555
151,0152_Back In The U.S.S.R. - 2018 Mix - The Beatles,2.9080877,-14.862228,-14.165766,0.42998344,0.5005681,0.09877163,0.89844865,0.94792175,0.04934299,0.9438832,0.082893305,26.05413818359375
152,0153_You Really Got Me - The Kinks,0.85696423,-12.2026825,-15.13148,0.34939006,0.5799601,0.092414305,0.90711653,0.98916495,0.013661605,0.98319536,0.05639666,24.269142150878903
153,0154_Back on the Chain Gang - 2007 Remaster - Pretenders,10.271219,-8.889808,-13.331536,0.17223732,0.82297975,0.26372027,0.7374353,0.86694306,0.1389476,0.34907776,0.7821924,22.05491065979004
154,0155_Give A Little Bit - Supertramp,7.79199,-6.6859603,-13.007723,0.06843573,0.91885626,0.17339161,0.82675964,0.9736754,0.027468856,0.21543007,0.73718,16.063419342041016
155,0156_Riders on the Storm - The Doors,7.8882675,-4.8099203,-6.1765504,0.015823778,0.98322344,0.0900188,0.9088976,0.96446157,0.03901732,0.83068085,0.19784072,13.882444381713867
156,0157_Sweet Child O' Mine - Guns N' Roses,7.6776,-13.056815,-12.441714,0.050882936,0.94345254,0.2031807,0.79655343,0.9873086,0.01598579,0.224252,0.8471408,26.436967849731445
157,0158_Free Fallin' - Tom Petty,11.931009,-6.4493465,-9.892211,0.023464646,0.9791827,0.3810567,0.61893785,0.88764673,0.11544545,0.1379106,0.7052618,15.546016693115234
158,0159_Crazy Train - Ozzy Osbourne,9.224621,-16.34789,-11.328984,0.14693029,0.8332931,0.32045493,0.6775101,0.8038247,0.18544966,0.91438437,0.17389457,18.020109176635746
159,0160_(I Can't Get No) Satisfaction - Mono Version - The Rolling Stones,5.748879,-10.934627,-6.1395106,0.5563561,0.4446755,0.3674125,0.63461095,0.88340455,0.109321505,0.9489815,0.122517474,24.35498809814453
160,0161_Barracuda - Heart,10.714516,-4.70672,-12.566545,0.09989109,0.8823784,0.5130083,0.48947993,0.9095261,0.09786029,0.5071988,0.5924036,20.284608840942383
161,0162_Dust in the Wind - Kansas,14.727822,-2.663762,-5.838745,0.0014302636,0.9991657,0.15035135,0.850073,0.9974034,0.0027962718,0.7434731,0.26948044,10.506573677062988
162,0163_Walk This Way - Aerosmith,8.172743,-9.475151,-6.2825246,0.333071,0.63266873,0.29684705,0.7045835,0.7682306,0.23444663,0.6731352,0.38979575,21.511213302612305
163,0164_Feel like Makin' Love - 2015 Remaster - Bad Company,14.266251,-1.5400631,-9.59233,0.018145176,0.9809815,0.22425003,0.77623236,0.91063386,0.08837005,0.4804265,0.5613336,17.46171760559082
164,0165_Stranglehold - Ted Nugent,10.0738325,-12.052569,-8.449819,0.09674698,0.87737036,0.455007,0.54766244,0.9216473,0.06740253,0.41948757,0.7243759,22.30858421325684
165,0166_T.N.T. - AC_DC,-2.979554,-5.9937334,-12.27568,0.68343925,0.27691275,0.18869928,0.81229633,0.9565597,0.045464233,0.93182534,0.16774797,17.33255958557129
166,0167_Livin' On A Prayer - Bon Jovi,-0.5967118,-14.478589,-13.762575,0.04225694,0.9666381,0.21734495,0.7830348,0.9631588,0.031696916,0.910283,0.23583743,25.91802024841309
167,0168_Long Cool Woman (In a Black Dress) - 1999 Remaster - The Hollies,10.512362,-4.1062303,-17.416334,0.75072855,0.20418388,0.26949984,0.73072153,0.6389347,0.3319773,0.2704389,0.83807325,15.494199752807615
168,0169_Life in the Fast Lane - 2013 Remaster - Eagles,4.8117166,-3.7318895,-8.781254,0.7744881,0.18245798,0.18811063,0.81288016,0.97288865,0.028428897,0.7343393,0.39768666,18.09280776977539
169,0170_Gimme Shelter - The Rolling Stones,10.090065,-11.457631,-6.8351336,0.14229059,0.82995933,0.45485663,0.54857916,0.8730426,0.12033745,0.503222,0.46084705,20.303943634033203
170,0171_All Right Now - Free,-1.5365971,-4.667118,11.9510145,0.9515162,0.041273285,0.61722594,0.38587907,0.97944844,0.019254202,0.25156012,0.8629808,15.61020851135254
171,0172_Free Bird - Lynyrd Skynyrd,13.866743,-7.2907467,-6.925251,0.017859394,0.98187727,0.25271204,0.7485478,0.98114425,0.02171363,0.09519343,0.83062154,18.13921165466309
172,0173_You Shook Me All Night Long - AC_DC,-4.5243306,-8.987402,-14.439532,0.508327,0.4559537,0.14748862,0.8524541,0.9570594,0.045473557,0.9361495,0.20719437,26.540603637695312
173,0174_Money - 2011 Remastered Version - Pink Floyd,12.431309,-2.005033,-8.448497,0.31133515,0.6838183,0.12135872,0.87927157,0.9458099,0.06203696,0.3733328,0.6449104,13.899458885192873
174,0175_Welcome To The Jungle - Guns N' Roses,3.2732687,-15.191382,-11.661358,0.20690453,0.77823704,0.15703544,0.84278184,0.9071592,0.09057167,0.91667837,0.23335533,29.889404296875
175,0176_Let's Dance - 1999 Remaster - David Bowie,-3.6244543,-6.7036014,-13.841064,0.9432734,0.04309434,0.2545704,0.746396,0.8308327,0.16457717,0.9615109,0.11747704,17.855375289916992
176,0177_Can't Find My Way Home  - Blind Faith,17.330414,-10.141089,-7.752208,0.011133785,0.98685217,0.09949079,0.8995788,0.9530499,0.048724312,0.76169974,0.3130009,16.72621726989746
177,0178_We Will Rock You - Remastered 2011 - Queen,-6.3290915,-5.546521,-10.41533,0.33668578,0.59926057,0.16491978,0.8359758,0.9828683,0.018787218,0.96591216,0.09893011,17.70842933654785
178,0179_Pinball Wizard - The Who,-5.276363,-7.5449557,-13.069118,0.80470926,0.1727443,0.18774487,0.8135693,0.9927104,0.0062385583,0.9962127,0.016733453,19.46403694152832
179,0180_Beast Of Burden - Remastered - The Rolling Stones,-0.11862904,-8.132375,-10.524303,0.16642264,0.8173925,0.16199464,0.83834094,0.861948,0.15315886,0.7676906,0.40062127,18.40680503845215
180,0181_Once in a Lifetime - 2005 Remaster - Talking Heads,-0.4300871,-10.028472,-14.803554,0.9964668,0.001711176,0.11713928,0.8823981,0.8735372,0.14617473,0.9195129,0.1427747,22.42923355102539
181,0182_Peace of Mind - Boston,0.70923924,-17.966349,-13.523916,0.06692785,0.93096465,0.55645996,0.44681254,0.99832934,0.002511886,0.9493141,0.1781775,26.272235870361328
182,0183_Iron Man - 2012 - Remaster - Black Sabbath,2.5463219,-9.876048,-13.471709,0.07048029,0.9312122,0.30148658,0.69830054,0.8909978,0.11387326,0.69856995,0.42576465,24.8731632232666
183,0184_Listen to the Music - The Doobie Brothers,9.781729,-7.038933,-8.811231,0.30418938,0.70376176,0.38569647,0.6149684,0.9735272,0.0247603,0.28745607,0.77339065,15.9365816116333
184,0185_Wild Horses - 2009 Mix - The Rolling Stones,12.445283,-9.342727,-9.464774,0.077342995,0.9318201,0.26220202,0.73892546,0.8028347,0.19455336,0.53726375,0.30844203,18.620262145996094
185,0186_Mary Jane's Last Dance - Tom Petty and the Heartbreakers,6.7987247,-4.846577,-11.350795,0.02129764,0.9732584,0.10951134,0.8905298,0.9922205,0.009043956,0.3060831,0.66559744,21.57540512084961
186,0187_Enter Sandman - Metallica,-2.4402416,-13.9347,-14.280432,0.40140092,0.5731388,0.19270237,0.80690354,0.97881097,0.014704066,0.9999464,0.00061161804,27.820571899414062
187,0188_Old Time Rock & Roll - Bob Seger,-2.6345544,-7.003948,-15.052054,0.9141624,0.081093386,0.17664006,0.8236947,0.92336506,0.10202316,0.958949,0.12840107,18.91802024841309
188,0189_Brown Sugar - The Rolling Stones,9.850802,-11.775455,-9.477684,0.33588094,0.64264834,0.19069156,0.8087489,0.9228623,0.07895833,0.6522079,0.39655885,23.215776443481445
189,0190_Down On The Corner - Creedence Clearwater Revival,15.246835,-1.835408,-12.552533,0.16066833,0.82349104,0.30731073,0.6956153,0.86312264,0.13307045,0.48513183,0.64017165,14.02629566192627
190,0191_Hey Joe - Jimi Hendrix,9.566762,-11.941639,-5.326334,0.14898533,0.86504745,0.26742303,0.7327663,0.80522877,0.18562734,0.77653426,0.3425161,20.5715389251709
191,0192_Can't You See - The Marshall Tucker Band,14.476338,-3.1435337,-5.9936066,0.23637488,0.72951883,0.12847081,0.87221736,0.91028357,0.088084556,0.5287746,0.5065427,10.753287315368652
